usa_or_hhsregion,week_ending,variant,share,share_hi,share_lo,nchs_or_count_flag,modeltype,time_interval,published_date
USA,1/8/2022 0:00,BA.2.12.1,0.000140982,0.000742799,4.57E-06,1,weighted,weekly,9/16/2022 0:00
USA,1/8/2022 0:00,BA.2.75,0,,NULL,1,weighted,weekly,9/16/2022 0:00
USA,1/8/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,9/16/2022 0:00
USA,1/8/2022 0:00,BA.4.6,2.35E-05,0.000123821,7.62E-07,1,weighted,weekly,9/16/2022 0:00
USA,1/8/2022 0:00,BA.5,4.70E-05,0.000247634,1.52E-06,1,weighted,weekly,9/16/2022 0:00
USA,1/8/2022 0:00,BF.7,0,,NULL,1,weighted,weekly,9/16/2022 0:00
USA,1/8/2022 0:00,Other,0.005689229,0.009456607,0.003145864,0,weighted,weekly,9/16/2022 0:00
USA,1/8/2022 0:00,B.1.1.529,0.415843189,0.446544737,0.38562125,0,weighted,weekly,7/12/2022 0:00
USA,1/8/2022 0:00,B.1.617.2,0.045667496,0.055303954,0.037281018,0,weighted,weekly,7/12/2022 0:00
USA,1/8/2022 0:00,BA.1.1,0.534713805,0.566598952,0.50261569,0,weighted,weekly,7/12/2022 0:00
USA,1/8/2022 0:00,BA.2,0.001045357,0.002156246,0.000419244,1,weighted,weekly,7/12/2022 0:00
USA,1/8/2022 0:00,BA.2.12.1,3.58E-05,0.00020157,8.64E-07,1,weighted,weekly,7/12/2022 0:00
USA,1/8/2022 0:00,BA.4,1.53E-05,8.79E-05,3.42E-07,1,weighted,weekly,7/12/2022 0:00
USA,1/8/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,7/12/2022 0:00
USA,1/8/2022 0:00,Other,0.002678969,0.004373399,0.00151945,0,weighted,weekly,7/12/2022 0:00
USA,1/8/2022 0:00,B.1.1.529,0.410717309,0.441989571,0.379974097,0,weighted,weekly,9/2/2022 0:00
USA,1/8/2022 0:00,B.1.617.2,0.044175606,0.053664017,0.035938736,0,weighted,weekly,9/2/2022 0:00
USA,1/8/2022 0:00,BA.1.1,0.53812021,0.569962919,0.506043792,0,weighted,weekly,9/2/2022 0:00
USA,1/8/2022 0:00,BA.2,0.00101167,0.002097741,0.000402282,1,weighted,weekly,9/2/2022 0:00
USA,1/8/2022 0:00,BA.2.12.1,0.000142792,0.000752422,4.63E-06,1,weighted,weekly,9/2/2022 0:00
USA,1/8/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,9/2/2022 0:00
USA,1/8/2022 0:00,BA.4.6,0,,NULL,1,weighted,weekly,9/2/2022 0:00
USA,1/8/2022 0:00,BA.5,4.76E-05,0.000250842,1.54E-06,1,weighted,weekly,9/2/2022 0:00
USA,1/8/2022 0:00,Other,0.005784829,0.009636917,0.003188855,0,weighted,weekly,9/2/2022 0:00
USA,1/8/2022 0:00,B.1.1.529,0.410069615,0.436904937,0.383628249,0,weighted,weekly,5/10/2022 0:00
USA,1/8/2022 0:00,B.1.617.2,0.044627935,0.05363274,0.036748134,0,weighted,weekly,5/10/2022 0:00
USA,1/8/2022 0:00,BA.1.1,0.540151656,0.568743944,0.511360765,0,weighted,weekly,5/10/2022 0:00
USA,1/8/2022 0:00,BA.2,0.001173336,0.002663182,0.000399974,1,weighted,weekly,5/10/2022 0:00
USA,1/8/2022 0:00,BA.2.12.1,0,,NULL,1,weighted,weekly,5/10/2022 0:00
USA,1/8/2022 0:00,Other,0.00397744,0.006226574,0.002385084,0,weighted,weekly,5/10/2022 0:00
USA,1/8/2022 0:00,B.1.1.529,0.408069044,0.438895464,0.377772897,0,weighted,weekly,9/30/2022 0:00
USA,1/8/2022 0:00,B.1.617.2,0.044161923,0.053789601,0.035820466,0,weighted,weekly,9/30/2022 0:00
USA,1/8/2022 0:00,BA.1.1,0.540418983,0.571829498,0.508767068,0,weighted,weekly,9/30/2022 0:00
USA,1/8/2022 0:00,BA.2,0.001372965,0.002749802,0.000577243,1,weighted,weekly,9/30/2022 0:00
USA,1/8/2022 0:00,BA.2.12.1,0.000207181,0.000724094,2.75E-05,1,weighted,weekly,9/30/2022 0:00
USA,1/8/2022 0:00,BA.2.75,0,,NULL,1,weighted,weekly,9/30/2022 0:00
USA,1/8/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,9/30/2022 0:00
USA,1/8/2022 0:00,BA.4.6,2.32E-05,0.000122262,7.56E-07,1,weighted,weekly,9/30/2022 0:00
USA,1/8/2022 0:00,BA.5,4.64E-05,0.000244515,1.51E-06,1,weighted,weekly,9/30/2022 0:00
USA,1/8/2022 0:00,BF.7,0,,NULL,1,weighted,weekly,9/30/2022 0:00
USA,1/8/2022 0:00,Other,0.005700256,0.009493827,0.003143311,0,weighted,weekly,9/30/2022 0:00
USA,1/8/2022 0:00,B.1.1.529,0.982864261,0.990670621,0.969450712,NULL,smoothed,weekly,1/11/2022 0:00
USA,1/8/2022 0:00,B.1.617.2,0.016978966,0.030241519,0.009254511,NULL,smoothed,weekly,1/11/2022 0:00
USA,1/8/2022 0:00,Other,0.00015675,0.000342268,6.78E-05,NULL,smoothed,weekly,1/11/2022 0:00
USA,1/8/2022 0:00,B.1.1.529,0.448100299,0.49228996,0.404511571,0,weighted,weekly,3/8/2022 0:00
USA,1/8/2022 0:00,B.1.617.2,0.046322457,0.055596445,0.038197309,0,weighted,weekly,3/8/2022 0:00
USA,1/8/2022 0:00,BA.1.1,0.502556562,0.547613978,0.457468212,0,weighted,weekly,3/8/2022 0:00
USA,1/8/2022 0:00,BA.2,0.000356715,0.000609569,0.000190101,0,weighted,weekly,3/8/2022 0:00
USA,1/8/2022 0:00,Other,0.002664001,0.004364432,0.001503705,0,weighted,weekly,3/8/2022 0:00
USA,1/8/2022 0:00,B.1.1.529,0.952672899,0.961399376,0.942642629,0,weighted,weekly,2/1/2022 0:00
USA,1/8/2022 0:00,B.1.617.2,0.042755954,0.051928133,0.034794059,0,weighted,weekly,2/1/2022 0:00
USA,1/8/2022 0:00,Other,0.004571161,0.008403106,0.002189234,1,weighted,weekly,2/1/2022 0:00
USA,1/8/2022 0:00,B.1.1.529,0.395803541,0.419798553,0.37217772,0,weighted,weekly,5/3/2022 0:00
USA,1/8/2022 0:00,B.1.617.2,0.045324441,0.054465543,0.037324108,0,weighted,weekly,5/3/2022 0:00
USA,1/8/2022 0:00,BA.1.1,0.548905373,0.575771868,0.521824241,0,weighted,weekly,5/3/2022 0:00
USA,1/8/2022 0:00,BA.2,0.001116002,0.002708089,0.000336764,1,weighted,weekly,5/3/2022 0:00
USA,1/8/2022 0:00,BA.2.12.1,0,,NULL,1,weighted,weekly,5/3/2022 0:00
USA,1/8/2022 0:00,Other,0.008850636,0.013675542,0.005393966,0,weighted,weekly,5/3/2022 0:00
USA,1/8/2022 0:00,B.1.1.529,0.409904689,0.441322833,0.379025549,0,weighted,weekly,10/21/2022 0:00
USA,1/8/2022 0:00,B.1.617.2,0.044171602,0.05377277,0.035849836,0,weighted,weekly,10/21/2022 0:00
USA,1/8/2022 0:00,BA.1.1,0.538196564,0.5701828,0.505974054,0,weighted,weekly,10/21/2022 0:00
USA,1/8/2022 0:00,BA.2,0.001497514,0.003158066,0.000578929,1,weighted,weekly,10/21/2022 0:00
USA,1/8/2022 0:00,BA.2.12.1,0.000177667,0.000692542,1.72E-05,1,weighted,weekly,10/21/2022 0:00
USA,1/8/2022 0:00,BA.2.75,0,,NULL,1,weighted,weekly,10/21/2022 0:00
USA,1/8/2022 0:00,BA.2.75.2,0,,NULL,1,weighted,weekly,10/21/2022 0:00
USA,1/8/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,10/21/2022 0:00
USA,1/8/2022 0:00,BA.4.6,2.32E-05,0.000121869,7.54E-07,1,weighted,weekly,10/21/2022 0:00
USA,1/8/2022 0:00,BA.5,4.63E-05,0.00024373,1.51E-06,1,weighted,weekly,10/21/2022 0:00
USA,1/8/2022 0:00,BF.7,0,,NULL,1,weighted,weekly,10/21/2022 0:00
USA,1/8/2022 0:00,BQ.1,0,,NULL,1,weighted,weekly,10/21/2022 0:00
USA,1/8/2022 0:00,BQ.1.1,0,,NULL,1,weighted,weekly,10/21/2022 0:00
USA,1/8/2022 0:00,Other,0.005982519,0.009954842,0.003302865,0,weighted,weekly,10/21/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.424385548,0.46292904,0.386514664,0,weighted,weekly,8/12/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.100630902,0.117734976,0.085252039,0,weighted,weekly,8/12/2022 0:00
USA,1/1/2022 0:00,BA.1.1,0.454656035,0.491206169,0.41846627,0,weighted,weekly,8/12/2022 0:00
USA,1/1/2022 0:00,BA.2,0.000119595,0.000376027,2.08E-05,1,weighted,weekly,8/12/2022 0:00
USA,1/1/2022 0:00,BA.2.12.1,2.23E-05,0.000129567,4.64E-07,1,weighted,weekly,8/12/2022 0:00
USA,1/1/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,8/12/2022 0:00
USA,1/1/2022 0:00,BA.4.6,0,,NULL,1,weighted,weekly,8/12/2022 0:00
USA,1/1/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,8/12/2022 0:00
USA,1/1/2022 0:00,Other,0.020185623,0.028445849,0.013805855,0,weighted,weekly,8/12/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.42444402,0.462994486,0.386565924,0,weighted,weekly,8/2/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.100612395,0.117716342,0.085233964,0,weighted,weekly,8/2/2022 0:00
USA,1/1/2022 0:00,BA.1.1,0.454648763,0.491196752,0.418461144,0,weighted,weekly,8/2/2022 0:00
USA,1/1/2022 0:00,BA.2,0.000119811,0.000376214,2.09E-05,1,weighted,weekly,8/2/2022 0:00
USA,1/1/2022 0:00,BA.2.12.1,2.23E-05,0.000129581,4.64E-07,1,weighted,weekly,8/2/2022 0:00
USA,1/1/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,8/2/2022 0:00
USA,1/1/2022 0:00,BA.4.6,0,,NULL,1,weighted,weekly,8/2/2022 0:00
USA,1/1/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,8/2/2022 0:00
USA,1/1/2022 0:00,Other,0.020152709,0.028420279,0.013770933,0,weighted,weekly,8/2/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.892059326,0.90788883,0.874551952,0,weighted,weekly,2/8/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.096982695,0.113700859,0.081979915,0,weighted,weekly,2/8/2022 0:00
USA,1/1/2022 0:00,BA.2,6.52E-05,0.000224132,9.02E-06,1,weighted,weekly,2/8/2022 0:00
USA,1/1/2022 0:00,Other,0.010892837,0.016138665,0.007005645,0,weighted,weekly,2/8/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.440984726,0.478182107,0.404274225,0,weighted,weekly,6/14/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.103977129,0.121756732,0.087992847,0,weighted,weekly,6/14/2022 0:00
USA,1/1/2022 0:00,BA.1.1,0.445440114,0.481226861,0.410069913,0,weighted,weekly,6/14/2022 0:00
USA,1/1/2022 0:00,BA.2,0.000102515,0.000285854,2.34E-05,1,weighted,weekly,6/14/2022 0:00
USA,1/1/2022 0:00,BA.2.12.1,0,,NULL,1,weighted,weekly,6/14/2022 0:00
USA,1/1/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,6/14/2022 0:00
USA,1/1/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,6/14/2022 0:00
USA,1/1/2022 0:00,Other,0.009495514,0.013828127,0.006242527,0,weighted,weekly,6/14/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.888578832,0.906435251,0.868647754,0,weighted,weekly,1/25/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.099656664,0.117811657,0.083451286,0,weighted,weekly,1/25/2022 0:00
USA,1/1/2022 0:00,Other,0.01176453,0.01790035,0.007311067,0,weighted,weekly,1/25/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.463249028,0.508297622,0.418641865,0,weighted,weekly,3/29/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.100276418,0.116208203,0.085858397,0,weighted,weekly,3/29/2022 0:00
USA,1/1/2022 0:00,BA.1.1,0.428485543,0.473343939,0.384483904,0,weighted,weekly,3/29/2022 0:00
USA,1/1/2022 0:00,BA.2,5.46E-05,0.000186964,7.64E-06,1,weighted,weekly,3/29/2022 0:00
USA,1/1/2022 0:00,Other,0.007934431,0.011680265,0.005146908,0,weighted,weekly,3/29/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.416140407,0.455203563,0.377845764,0,weighted,weekly,4/26/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.101349376,0.118668087,0.085784279,0,weighted,weekly,4/26/2022 0:00
USA,1/1/2022 0:00,BA.1.1,0.46516788,0.502410293,0.428212494,0,weighted,weekly,4/26/2022 0:00
USA,1/1/2022 0:00,BA.2,5.90E-05,0.00017151,1.23E-05,1,weighted,weekly,4/26/2022 0:00
USA,1/1/2022 0:00,BA.2.12.1,0,,NULL,1,weighted,weekly,4/26/2022 0:00
USA,1/1/2022 0:00,Other,0.017283317,0.024479521,0.011751041,0,weighted,weekly,4/26/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.891304553,0.917229772,0.860637784,0,weighted,weekly,1/18/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.107089609,0.137116775,0.081690289,0,weighted,weekly,1/18/2022 0:00
USA,1/1/2022 0:00,Other,0.001605825,0.002995443,0.000753404,1,weighted,weekly,1/18/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.462909341,0.507851899,0.418410271,0,weighted,weekly,4/5/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.100524023,0.116540067,0.086033098,0,weighted,weekly,4/5/2022 0:00
USA,1/1/2022 0:00,BA.1.1,0.42863521,0.47326982,0.384847134,0,weighted,weekly,4/5/2022 0:00
USA,1/1/2022 0:00,BA.2,5.25E-05,0.000178944,7.45E-06,1,weighted,weekly,4/5/2022 0:00
USA,1/1/2022 0:00,Other,0.007878917,0.01162682,0.005095234,0,weighted,weekly,4/5/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.457906485,0.504783928,0.411576241,0,weighted,weekly,2/15/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.097327463,0.113667235,0.082624607,0,weighted,weekly,2/15/2022 0:00
USA,1/1/2022 0:00,BA.1.1,0.436629862,0.483628899,0.390461296,0,weighted,weekly,2/15/2022 0:00
USA,1/1/2022 0:00,BA.2,6.45E-05,0.00022217,8.90E-06,1,weighted,weekly,2/15/2022 0:00
USA,1/1/2022 0:00,Other,0.008071674,0.012043783,0.005146911,0,weighted,weekly,2/15/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.429966062,0.467994601,0.392542988,0,weighted,weekly,5/17/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.101545818,0.118941501,0.085915014,0,weighted,weekly,5/17/2022 0:00
USA,1/1/2022 0:00,BA.1.1,0.457644135,0.494572431,0.421059281,0,weighted,weekly,5/17/2022 0:00
USA,1/1/2022 0:00,BA.2,5.85E-05,0.000170018,1.22E-05,1,weighted,weekly,5/17/2022 0:00
USA,1/1/2022 0:00,BA.2.12.1,0,,NULL,1,weighted,weekly,5/17/2022 0:00
USA,1/1/2022 0:00,Other,0.010785467,0.015601076,0.007149478,0,weighted,weekly,5/17/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.424006909,0.462560743,0.386129558,0,weighted,weekly,7/19/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.101026051,0.118342467,0.085468501,0,weighted,weekly,7/19/2022 0:00
USA,1/1/2022 0:00,BA.1.1,0.454549491,0.491249442,0.418213665,0,weighted,weekly,7/19/2022 0:00
USA,1/1/2022 0:00,BA.2,0.000122757,0.000380246,2.21E-05,1,weighted,weekly,7/19/2022 0:00
USA,1/1/2022 0:00,BA.2.12.1,2.24E-05,0.000130133,4.66E-07,1,weighted,weekly,7/19/2022 0:00
USA,1/1/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,7/19/2022 0:00
USA,1/1/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,7/19/2022 0:00
USA,1/1/2022 0:00,Other,0.020272391,0.028540531,0.013881604,0,weighted,weekly,7/19/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.430073023,0.468169868,0.392582864,0,weighted,weekly,5/24/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.101191893,0.118534587,0.085610181,0,weighted,weekly,5/24/2022 0:00
USA,1/1/2022 0:00,BA.1.1,0.457916886,0.494805217,0.421368986,0,weighted,weekly,5/24/2022 0:00
USA,1/1/2022 0:00,BA.2,5.80E-05,0.000168472,1.21E-05,1,weighted,weekly,5/24/2022 0:00
USA,1/1/2022 0:00,BA.2.12.1,0,,NULL,1,weighted,weekly,5/24/2022 0:00
USA,1/1/2022 0:00,Other,0.010760261,0.015568498,0.00713057,0,weighted,weekly,5/24/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.953696966,0.970300376,0.92915988,NULL,smoothed,weekly,1/4/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.045949478,0.07025525,0.029495647,NULL,smoothed,weekly,1/4/2022 0:00
USA,1/1/2022 0:00,Other,0.000353572,0.000684526,0.00017639,NULL,smoothed,weekly,1/4/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.4630934,0.508050025,0.418578327,0,weighted,weekly,3/22/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.10044571,0.116573982,0.085864104,0,weighted,weekly,3/22/2022 0:00
USA,1/1/2022 0:00,BA.1.1,0.428396314,0.473306954,0.384345502,0,weighted,weekly,3/22/2022 0:00
USA,1/1/2022 0:00,BA.2,5.56E-05,0.000190859,7.73E-06,1,weighted,weekly,3/22/2022 0:00
USA,1/1/2022 0:00,Other,0.008009002,0.011777386,0.005202273,0,weighted,weekly,3/22/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.424467713,0.462868631,0.38673383,0,weighted,weekly,7/26/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.10060364,0.117666006,0.085259028,0,weighted,weekly,7/26/2022 0:00
USA,1/1/2022 0:00,BA.1.1,0.454612345,0.491059005,0.418524355,0,weighted,weekly,7/26/2022 0:00
USA,1/1/2022 0:00,BA.2,0.000119459,0.000374766,2.09E-05,1,weighted,weekly,7/26/2022 0:00
USA,1/1/2022 0:00,BA.2.12.1,2.22E-05,0.000129033,4.62E-07,1,weighted,weekly,7/26/2022 0:00
USA,1/1/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,7/26/2022 0:00
USA,1/1/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,7/26/2022 0:00
USA,1/1/2022 0:00,Other,0.020174624,0.028424682,0.013801746,0,weighted,weekly,7/26/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.43850103,0.475930244,0.401585817,0,weighted,weekly,4/12/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.101509064,0.117998086,0.086615622,0,weighted,weekly,4/12/2022 0:00
USA,1/1/2022 0:00,BA.1.1,0.453407466,0.490021616,0.417164952,0,weighted,weekly,4/12/2022 0:00
USA,1/1/2022 0:00,BA.2,5.21E-05,0.000177789,7.38E-06,1,weighted,weekly,4/12/2022 0:00
USA,1/1/2022 0:00,Other,0.006530309,0.009903092,0.004079487,0,weighted,weekly,4/12/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.424445152,0.462860882,0.386697143,0,weighted,weekly,8/9/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.100689501,0.117745623,0.085348442,0,weighted,weekly,8/9/2022 0:00
USA,1/1/2022 0:00,BA.1.1,0.454511017,0.490947068,0.418434262,0,weighted,weekly,8/9/2022 0:00
USA,1/1/2022 0:00,BA.2,0.000119217,0.000374437,2.08E-05,1,weighted,weekly,8/9/2022 0:00
USA,1/1/2022 0:00,BA.2.12.1,2.22E-05,0.00012896,4.62E-07,1,weighted,weekly,8/9/2022 0:00
USA,1/1/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,8/9/2022 0:00
USA,1/1/2022 0:00,BA.4.6,0,,NULL,1,weighted,weekly,8/9/2022 0:00
USA,1/1/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,8/9/2022 0:00
USA,1/1/2022 0:00,Other,0.020212915,0.028477354,0.013828644,0,weighted,weekly,8/9/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.427613497,0.466145694,0.389724135,0,weighted,weekly,6/7/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.103896506,0.121535495,0.088027507,0,weighted,weekly,6/7/2022 0:00
USA,1/1/2022 0:00,BA.1.1,0.459201723,0.496044874,0.422687829,0,weighted,weekly,6/7/2022 0:00
USA,1/1/2022 0:00,BA.2,0.000102695,0.000286309,2.35E-05,1,weighted,weekly,6/7/2022 0:00
USA,1/1/2022 0:00,BA.2.12.1,0,,NULL,1,weighted,weekly,6/7/2022 0:00
USA,1/1/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,6/7/2022 0:00
USA,1/1/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,6/7/2022 0:00
USA,1/1/2022 0:00,Other,0.009185564,0.013443717,0.006001238,0,weighted,weekly,6/7/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.424962521,0.463741362,0.386859089,0,weighted,weekly,10/14/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.101034567,0.118281178,0.085533306,0,weighted,weekly,10/14/2022 0:00
USA,1/1/2022 0:00,BA.1.1,0.456935734,0.49383387,0.420386225,0,weighted,weekly,10/14/2022 0:00
USA,1/1/2022 0:00,BA.2,0.000119632,0.000376689,2.07E-05,1,weighted,weekly,10/14/2022 0:00
USA,1/1/2022 0:00,BA.2.12.1,2.24E-05,0.000129866,4.66E-07,1,weighted,weekly,10/14/2022 0:00
USA,1/1/2022 0:00,BA.2.75,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,1/1/2022 0:00,BA.2.75.2,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,1/1/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,1/1/2022 0:00,BA.4.6,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,1/1/2022 0:00,BA.5,1.58E-05,9.10E-05,3.44E-07,1,weighted,weekly,10/14/2022 0:00
USA,1/1/2022 0:00,BF.7,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,1/1/2022 0:00,BQ.1,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,1/1/2022 0:00,BQ.1.1,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,1/1/2022 0:00,Other,0.016909381,0.02389038,0.011532684,0,weighted,weekly,10/14/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.440933794,0.478180349,0.404175848,0,weighted,weekly,6/28/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.103855103,0.121642768,0.087866455,0,weighted,weekly,6/28/2022 0:00
USA,1/1/2022 0:00,BA.1.1,0.445679069,0.481497377,0.410276175,0,weighted,weekly,6/28/2022 0:00
USA,1/1/2022 0:00,BA.2,0.000102445,0.000286138,2.33E-05,1,weighted,weekly,6/28/2022 0:00
USA,1/1/2022 0:00,BA.2.12.1,0,,NULL,1,weighted,weekly,6/28/2022 0:00
USA,1/1/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,6/28/2022 0:00
USA,1/1/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,6/28/2022 0:00
USA,1/1/2022 0:00,Other,0.009429597,0.013753179,0.006187341,0,weighted,weekly,6/28/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.423224688,0.461861312,0.385274589,0,weighted,weekly,9/9/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.100998633,0.118168391,0.085560195,0,weighted,weekly,9/9/2022 0:00
USA,1/1/2022 0:00,BA.1.1,0.4590922,0.495866954,0.422646344,0,weighted,weekly,9/9/2022 0:00
USA,1/1/2022 0:00,BA.2,0.000119441,0.00037599,2.07E-05,1,weighted,weekly,9/9/2022 0:00
USA,1/1/2022 0:00,BA.2.12.1,2.23E-05,0.000129608,4.65E-07,1,weighted,weekly,9/9/2022 0:00
USA,1/1/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,9/9/2022 0:00
USA,1/1/2022 0:00,BA.4.6,0,,NULL,1,weighted,weekly,9/9/2022 0:00
USA,1/1/2022 0:00,BA.5,1.58E-05,9.08E-05,3.43E-07,1,weighted,weekly,9/9/2022 0:00
USA,1/1/2022 0:00,Other,0.016526945,0.023448914,0.011213655,0,weighted,weekly,9/9/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.425817102,0.464454383,0.387842566,0,weighted,weekly,8/26/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.100997269,0.118134968,0.085584804,0,weighted,weekly,8/26/2022 0:00
USA,1/1/2022 0:00,BA.1.1,0.456941724,0.493784487,0.420446515,0,weighted,weekly,8/26/2022 0:00
USA,1/1/2022 0:00,BA.2,0.000119687,0.000376093,2.08E-05,1,weighted,weekly,8/26/2022 0:00
USA,1/1/2022 0:00,BA.2.12.1,2.23E-05,0.000129572,4.65E-07,1,weighted,weekly,8/26/2022 0:00
USA,1/1/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,8/26/2022 0:00
USA,1/1/2022 0:00,BA.4.6,0,,NULL,1,weighted,weekly,8/26/2022 0:00
USA,1/1/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,8/26/2022 0:00
USA,1/1/2022 0:00,Other,0.016101895,0.022823611,0.01093896,0,weighted,weekly,8/26/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.42319566,0.461916149,0.385164917,0,weighted,weekly,10/7/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.101007111,0.118280679,0.085484527,0,weighted,weekly,10/7/2022 0:00
USA,1/1/2022 0:00,BA.1.1,0.459112227,0.495958596,0.422595888,0,weighted,weekly,10/7/2022 0:00
USA,1/1/2022 0:00,BA.2,0.000119588,0.000376722,2.07E-05,1,weighted,weekly,10/7/2022 0:00
USA,1/1/2022 0:00,BA.2.12.1,2.24E-05,0.000129892,4.66E-07,1,weighted,weekly,10/7/2022 0:00
USA,1/1/2022 0:00,BA.2.75,0,,NULL,1,weighted,weekly,10/7/2022 0:00
USA,1/1/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,10/7/2022 0:00
USA,1/1/2022 0:00,BA.4.6,0,,NULL,1,weighted,weekly,10/7/2022 0:00
USA,1/1/2022 0:00,BA.5,1.58E-05,9.10E-05,3.44E-07,1,weighted,weekly,10/7/2022 0:00
USA,1/1/2022 0:00,BF.7,0,,NULL,1,weighted,weekly,10/7/2022 0:00
USA,1/1/2022 0:00,Other,0.016527236,0.02344903,0.011214027,0,weighted,weekly,10/7/2022 0:00
USA,1/1/2022 0:00,B.1.1.529,0.42581737,0.464177787,0.38811034,0,weighted,weekly,8/19/2022 0:00
USA,1/1/2022 0:00,B.1.617.2,0.101136856,0.118192136,0.085788772,0,weighted,weekly,8/19/2022 0:00
USA,1/1/2022 0:00,BA.1.1,0.456789523,0.493415147,0.420508623,0,weighted,weekly,8/19/2022 0:00
USA,1/1/2022 0:00,BA.2,0.000118636,0.000372998,2.06E-05,1,weighted,weekly,8/19/2022 0:00
USA,1/1/2022 0:00,BA.2.12.1,2.21E-05,0.000128474,4.61E-07,1,weighted,weekly,8/19/2022 0:00
USA,1/1/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,8/19/2022 0:00
